0.8823529411764071, 0.45977011494250064
9.70588235294116, -2.2988505747126737
19.41176470588232, -5.057471264367791
31.764705882352928, -8.735632183908024
45.882352941176464, -13.333333333333371
61.76470588235293, -18.850574712643663
76.76470588235293, -23.448275862068954
89.11764705882354, -25.28735632183907
105, -26.206896551724128
116.47058823529414, -26.206896551724128
132.35294117647055, -23.448275862068954
142.94117647058823, -19.77011494252872
155.29411764705878, -15.17241379310343
172.0588235294117, -8.735632183908024
